timestamp,keyword,source,video_url,commenter_name,gemini_summary,comment_text,comment_date
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=uWst5spmxc0,@MuhammadKholidPutranepakMashur,"Sertifikasi terkait terorisme harus dikeluarkan oleh TNI dan POLRI, karena hal tersebut sesuai dengan ajaran Islam. Hal ini tidak cukup dilakukan oleh Majelis Ulama Indonesia agar tidak ada dai di Indonesia yang mengajarkan radikalisme, terorisme, maupun penyimpangan serta kesesatan lainnya. Pernyataan Ustadz Das'ad Latief tentang sertifikasi teror pada awal podcast ini tidak tepat, karena TNI dan POLRI dalam mengeluarkan sertifikasi teror sudah sesuai dengan ajaran Islam. Hanya kelompok Islam salafush Sholeh seperti Ustadz DR Kholid Basalamah Lc MA yang kami pahami selama ini menyetujui adanya sertifikasi teror yang bermakna mencegah munculnya dai berpemahaman menyimpang, yaitu pemahaman terorisme radikalisme yang melanggar hukum yang berlaku di Indonesia dan melanggar hukum Allah, yakni ajaran Islam.","Sertifikasi teror harus dikeluarkan oleh TNI dan POLRI dan itu sesuai ajaran Islam dan tidak cukup dilakukan oleh Majelis Ulama Indonesia agar tidak ada da'i di Indonesia yang mengajarkan radikalisme terorisme maupun penyimpangan serta kesesatan lainnya,  jadi pernyataan ustadz das'ad latief tentang sertifikasi teror di awal podcast ini tidak tepat sebab TNI dan POLRI dalam mengeluarkan sertifikasi teror sudah sesuai ajaran Islam, dan hanya Islam paham salafush Sholeh semisal ustadz DR Kholid Basalamah Lc MA yang kami pahami selama ini menyetujui adanya sertifikasi teror yang bermakna mencegah hadir nya da'i berpemahaman menyimpang yakni pemahaman terorisme radikalisme yang melanggar hukum yang berlaku di Indonesia dan melanggar hukum Allah yakni ajaran Islam",2025-08-25T01:04:13Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=uWst5spmxc0,@IrWan-i8e,"Tetapi Tuhan dalam ajaran Islam tidak boleh digunakan oleh agama lain, seperti Alkitab atau utusan lainnya, dan hentikan kegiatan misi untuk mengubah keyakinan umat Muslim.","Tapi tuhan orang islam allah jangan dipakai oleh agama lain, alkitab rasul dll, dan hentikan misionaris untuk memurtatkan orang muslim.",2025-08-24T15:56:13Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=uWst5spmxc0,@mbahbangatgundul7906,Sangat menginspirasi untuk istiqamah dan toleransi.,Sangat menginspirasi untuk Istiqomah dan toleransi  🙏,2025-08-24T09:13:24Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=uWst5spmxc0,@gustiancuakep,Bagaimana rupa ustaznya? Gus Miftah menjunjung siapa?,Iya ustad nya seperti apa ? Junjungan nya gus miftah,2025-08-23T17:09:47Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=uWst5spmxc0,@Sungging.jawara,"Saya yang sudah mendalami ajaran Islam, tetapi anak muda yang baru belajar kemarin sore saja sudah pintar mengajari seolah-olah sangat tahu.",Aku yg sudah bangkotan tentang islam.. ee anak baru kemaren sore udah pinter ngajarin kayak yg wah wah lah.. 😂😂😂😂😂,2025-08-23T14:15:56Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=TxLhv2Iq08g,@jesslynap,Content too short or invalid.,mantapp🔥,2022-05-26T17:52:51Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=TxLhv2Iq08g,@joshuamarcell1183,"Wah, sangat bagus.",wowe mantep bgt,2022-05-24T08:45:43Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=TxLhv2Iq08g,@brainarddd,Content too short or invalid.,👏🏻👏🏻👏🏻,2022-05-24T02:16:41Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=TxLhv2Iq08g,@choirsan9351,Content too short or invalid.,Kereenn 🔥🔥,2022-05-23T11:18:38Z
2025-10-05 12:18:36,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=TxLhv2Iq08g,@lusyana4971,"Wah, keren sekali!",wooo kerennnn🤩👏👏,2022-05-23T11:14:01Z
2025-10-05 12:18:37,Dialog kerukunan umat beragama,YouTube,https://www.youtube.com/watch?v=rAvF0rruFJY,@khaizzifa2075,Content too short or invalid.,Joss,2022-06-11T02:12:25Z
2025-10-05 12:18:37,Dialog kerukunan umat beragama,YouTube,https://www.youtube.com/watch?v=rAvF0rruFJY,@tazkiahilmagita4745,Content too short or invalid.,josss,2022-06-10T23:16:47Z
2025-10-05 12:18:37,Dialog kerukunan umat beragama,YouTube,https://www.youtube.com/watch?v=rAvF0rruFJY,@omalim3444,Content too short or invalid.,Mantap,2022-06-10T22:53:35Z
2025-10-05 12:18:39,Kampanye anti hoax Indonesia,YouTube,https://www.youtube.com/watch?v=o2jAoWkqAH8,@MASALGAMER_DONE,Aplikasi yang ada di Play Store apa namanya?,Aplikasi yg di playstore apa ya namanya?,2018-03-21T14:54:53Z
2025-10-05 12:18:40,Kampanye anti hoax Indonesia,YouTube,https://www.youtube.com/watch?v=QRyZQMvxx5E,@senjaaubrey4876,"Benar sekali. Berkampanyelah tanpa berita bohong, politik uang, dan fitnah.","Bener banget. Berkampanyelah tanpa hoax, politik uang, fitnah sana sini",2019-01-02T07:40:35Z
2025-10-05 12:18:40,Kampanye anti hoax Indonesia,YouTube,https://www.youtube.com/watch?v=QRyZQMvxx5E,@wfhtv666,"Lalu, pemberian gerobak tersebut untuk apa?",Lah mereka kasih2 gerobak tujuannya buat apa tuh,2018-10-05T11:33:26Z
2025-10-05 12:18:40,Kampanye anti hoax Indonesia,YouTube,https://www.youtube.com/watch?v=QRyZQMvxx5E,@sankenind7854,"Bukan hanya untuk melawan berita bohong, pemberantasan korupsi juga sangat penting. Amin.",bukan saja anti hoax tidak kalah pentingnya koruptor di miskinkan. amien,2018-10-05T11:28:02Z
2025-10-05 12:18:40,Kampanye anti hoax Indonesia,YouTube,https://www.youtube.com/watch?v=CDeCAlISNWs,@martinasumiatun6843,Kami mendukung gerakan anti hoaks bersama Pak Tanue.,Kita dukung ANTI HOAK BERSAMA PAK TANUE.S.PROFESIAT.,2019-07-10T09:45:00Z
2025-10-05 12:18:41,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=q0Ql_bT3zNU,@faidahrazak7020,Content too short or invalid.,😍,2025-09-04T10:41:42Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@AwieWong-m1l,Universitas Penghasil Pembohong,"Universitas Geng Membohong 
💰👨‍💼👩🏻‍💼👮‍♂️👨‍⚖️🤑",2025-09-08T21:20:07Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@rizkychoirulumam,Sekelas dengan mahasiswa Universitas Gadjah Mada secara acak.,Sekelas UGM di acak acak mulyono,2025-09-04T04:21:38Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@YuniAli-xu3iw,"Masih bisa berbicara tentang moral, Bu Rektor.",Msh bisa bicara moral bu rektor  😂😂,2025-09-02T21:52:38Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@widayatsuto5823,Semoga kepolisian segera menangkap orang-orang yang banyak berbicara dan memfitnah seseorang yang membuat kerusuhan.,Semoga Polri segera menangkap orang-orang yang banyak bacot yang memfitnah seseorang yang membuat kekacauan,2025-09-02T09:30:07Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@SitiNafisah-i2v,"Wah, persyaratan ijazahnya kurang jelas, Bu. UGM sudah membuka kembali pendidikan karena menggunakan ijazah palsu, jadi membingungkan dan menipu untuk mencari sensasi.",Waduhhh seruan ijazah j g jelas buk...UGM sdh bukas lg pendidikan..krn pakai ijazah palsu bs....plonga plongo...tipu cri sensasi,2025-09-02T07:50:49Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@tatalarengi,Semoga masyarakat percaya.,Semoga masyarakatasih percaya,2025-09-02T06:56:22Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@tatalarengi,Mengapa permasalahan terkait ijazah tidak segera ditangani?,Kenapa soal ijazah tidak cepat bertindak,2025-09-02T06:55:48Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@DuaputriCantik-v4z,"Yang tidak bisa menjaga persatuan bangsa adalah para pejabat, bukan rakyat. Di negeri ini, banyak koruptor yang dibiarkan atau dilindungi. Seharusnya para koruptor dihukum mati jika ketahuan, maka negara ini akan sejahtera.",Yg gk bisa mnjaga keutuhan bangsa para pejabat pejabatnya bukan rakyatnya di negeri ini kebanyakan para kroptur yg di biarin atau di lindungi coba para kroptor di hukum mati kalau ketahuan pasti negeri ini sejahtera,2025-09-02T05:23:11Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@juandaafriadi1547,Bahkan membahas moral... Sepertinya semua orang merasa paling benar... Anda membicarakan moral lagi...,Malah bicara moral... Semua orang ini dah pada pintar semua... Kamu bicara moral lagi...,2025-09-02T04:51:03Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@BangkitBangkit-y5g,UGM banyak bicara dosa apa yang disampaikan tidak mungkin didengar oleh rakyat.,Ugm banya dosa apa yg di sampaikan gk mungkin di dengar rakyat..,2025-09-02T04:30:45Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@ruslijamal6637,"Sebaiknya UGM menghimbau agar Joko Widodo menunjukkan ijazah asli, sehingga tidak terjadi kegaduhan.","Coba ugm himbau agar jokowi tunjukan ijazah asli biar tdk gaduh ,....",2025-09-02T04:29:25Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@RiatiRochani,Alhamdulillah. Hidup UGM.,Alkamdulillah . Hidup UGM.,2025-09-02T03:53:08Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@AndiAgusSalim-o9e,"Jangan ada kekerasan. Lupakan ijazah palsu produk Pasar Pramuka yang dilegalisir UGM. Himbauan Anda adalah pencitraan, yang rusak pasti akan rusak dan ingatlah. Bangsa akademisi.","Jangan ada kekerasan. Lupakan Ijasah Palsu Produk Pasar Pramuka dilegalisir UGM. Himbauanmu adalah PENCITRAAN, YG RUSAK PASTI RUSAK DAN DINGAT. BANGSA AKEDEMISI",2025-09-02T03:48:51Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@MutyMutyara-m1n,Berbohong bersama-sama.,ngibul berjamaah😊,2025-09-02T03:14:59Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@pujipranatatangeranghadir7002,Apakah benar Universitas Gadjah Mada memiliki moral?,Emang UGM ada moralnya,2025-09-02T03:02:47Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@AyaIndra-e9k,Apa itu Universitas Gadjah Mada?,Apa itu UGM,2025-09-02T03:02:46Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@NdoPethox,Apa ini ijazahnya?,Asli tah ijazahmu😢😢,2025-09-02T02:47:28Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@SuryaBelinyu-c1b,"Berpura-pura menjadi pahlawan, bagaimana mungkin bisa mencapai kedamaian jika perut sudah lapar.","Sok pahlawan, bagaimana mau damai kalau perut sudah lapar.",2025-09-02T02:27:20Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@mekadesinta6431,"Tidak malu kah berbicara tentang moral, intropeksi diri dahulu.",Ngga malu kah bicara moral....introspeksi dulu,2025-09-02T02:13:52Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@spiderr-n4b,"Moral bagaimana, dimulai dari hal-hal kecil di UGM.","Moral apaaa,,, dimulai dr termul2 UGM,,",2025-09-02T01:12:07Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@rezafajarrahman9631,"Memang, apa punya moral untuk melindungi penipu dengan ijazah palsunya? Siapa yang mau mendengar omongan Anda? Sudah tidak ada harganya UGM di mata rakyat Indonesia. Sebaiknya diam saja dan nikmati posisi Anda sampai saatnya tiba.",Emang punya moral kau lindungi penipu dengan ijazah palsunya. Siapa yang mau dengar omonganmu. Sudah tidak ada harganya UGM dimata rakyat Indonesia. Mending diem aja nikmati posisimu sampai saatnya tiba.,2025-09-02T00:35:15Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@didinsyarifudin632,"Dimulai dari mantan rektor UGM Pratikno dan rektor sekarang, kegaduhan terjadi.",Dimulai dri mantan rektor UGM pratikno dan rektor skrng kegaduhan terjadi,2025-09-02T00:22:51Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@sobarimuksin7075,"Haha haha hahah, Universitas Gadjah Mada berbicara tentang moral, tetapi memiliki ijazah palsu justru lebih tidak bermoral. Sebaiknya lakukan introspeksi diri.","Haha haha hahah, UGM  ngomong moral, ijasah palsu lebih gak bermoral bu, intrispeksi ke dalam saja,",2025-09-01T23:29:52Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@alinabcd4253,Memang Anda bermoral? Pemalsu ijazah Jokowi.,Ppprrreettt. Emang lu bermoral???? Pemalsu ijasah jokowi,2025-09-01T23:20:39Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@SyamPalembang,"Siapa yang mau mendengar seruan dari UGM, tukang produksi ijazah palsu.","SIAPA YANG MAU DENGAR SERUAN UGM, TUKANG PRODUKSI IJAZAH BODONG",2025-09-01T23:19:45Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@eddyswasono2382,Saya lebih prihatin dengan kondisi UGM.,Saya lebih prihatin bu kondisi ugm,2025-09-01T22:50:43Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@TheGamer-ld8gj,"Banyak provokator harus hati-hati karena barisan yang tidak legowo masih terus mencibir, iri dengki, dan menghalalkan segala cara. Dari demonstrasi itu mereka mencoba masuk dan menyusup menyebarkan fitnah jahat, sengaja mencari jiwa-jiwa mudah yang pengangguran atau putus asa untuk diprovokasi dan dibiayai oleh penyandang dana. Untuk menyusup ke mahasiswa yang berniat baik, tetapi ditunggangi oleh manusia-manusia tidak baik. Mahasiswa juga harus waspada. Mereka yang tidak legowo melawan politik atau para koruptor yang sakit hati dan sakit jiwa itu akan terus mencari cara untuk menghasut dan merongrong pemerintah. Mereka adalah barisan orang sakit hati yang licik. Tidak memikirkan orang lain, rakyat kecil terkena dampak dari kelakuan mereka. Mereka menolak takdir, mengaku beragama, memahami agama tetapi tidak mau menerima ketentuan Allah. Pemimpin sekarang, jika memang bukan kehendak Allah, tidak akan bisa menjadi pemimpin. Apapun jika Allah sudah berkehendak ya terjadi. Tetapi jika memang Allah tidak menghendaki, meskipun berusaha dengan cara apapun tidak akan bisa. Barisan orang sakit hati selalu berpikir negatif, mereka tidak mampu melawan hawa nafsu, selalu berpikir curang, tidak sadar ada Allah yang punya kuasa atas segala urusan.","Banyak provokator harus hati2 karna barisan yg gk legowo msh terus nyiyir , iri dengki dan menghalalan sgl cara , Dari demo2 itu mereka mencoba masuk dan menyusup menyebar fitna2 jahat sengaja mencari jiwa2 mudah yg pengangguran yg putus asa di provokasi dibiayain si penyandang dana .Untuk menyusup ke mahasiswa yg niat baik , tp ditunggangi manusia2 yg gk baik . Mahasiswa juga harus waspada . Yg gk legowo lawan politik /para koruptor yg sakit hati dan sakit jiwa itu akan terus mencari cara buat menghasut dan merorong pemerintah . Mereka manusia2 barisan sakit hati yg licik . Gk memkkirkan orang lain rakyat kecil kenak imbas dari kelakuannya . Mereka menolak takdir , ngaku beragama , paham agama tp gk mau menerima ketentuan Allah . Pemimpin sekarang klu memang bkn kehendak Allah gk akan bisa jd pemimpin , Apapapun klu Allah sdh berkehendak y terjadi . Tp klu emang Allah gk menhemdaki mau berusaha dgn cara Apapun gk akan bisa . Barisan sakit ati selalu berpikir negatif , mereka tidak mampu melawan hawa napsunya selalu berpikir curang  gk sadar ada Allah yg punya kuasa atas sglnya .",2025-09-01T22:50:25Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@ArmanSaid-d3s,Universitas Gajah Mada berbicara tentang moral?,Univ. Gajah Merah bicara soal moral????😊,2025-09-01T22:31:54Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@YAHDISAKINAH,Perbaiki moral Anda terlebih dahulu sebelum menghakimi orang lain. Pahamilah.,Moral anda dan kiri kanan anda perbaiki dahulu. Paham Anda.,2025-09-01T17:39:04Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@rudywijaya4469,Saya menantikan kejujuran dan kepastian akan harapan.,Menanti kejujuran harapan kepastian...😢,2025-09-01T17:02:24Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@FahrudinFahrudin-v9k,UGM berbohong mengenai masalah ijazah Jokowi.,Ugm bohong msalah ijazah jokowi😅,2025-09-01T16:45:41Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@DenDengkling,"Saya setuju, jangan anarkis dan jaga moral. Tetapi, saat berbicara tentang moral, saya teringat kabar mengenai ijazah palsu dari UGM. Bagaimana menurut Anda? Saya juga jadi ingat dengan mereka yang pernah mengatakan revolusi mental.","saya setuju jangan anarkis dan jaga moral, tapi saat bicara moral, jadi ingat kalau ga salah ada kabar ijazah palsu dari UGM....
gimana tuh...
Jadi ingat juga sama yang pernah mengatakan revolusi mental....",2025-09-01T16:25:08Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@ilhammhdyunus8291,"Keprihatinanku, mohon urus masalah ijazah palsu tersebut.","Keprihatinan bapakmu, ijazah palsu tuh urusin",2025-09-01T14:21:41Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@bapaksuharno4478,Kooopreiet terkejut,Kooooopreeeeet  taeeeeerk,2025-09-01T14:11:41Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@bapaksuharno4478,"Memang UGM memiliki moral. Jangan terlalu khawatir, UGM adalah penyebab utama masalah ijazah. Sadarlah!",Memang UGM punya moral!!!?????.....g usah prihatin ...UGMlah biang  kerok ijazah.....sadar lah!!!!!?,2025-09-01T14:09:57Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@MohamadHidayat-y2r,"Mari saling menahan diri dan tidak mudah terbawa emosi. Ayo, damailah bangsaku Indonesia!",Saling menahan diri tidak larut terbawa emosi ayo damailah Indonesiaku !!,2025-09-01T13:40:36Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@abdulsyukur-i4o,"Ijazah palsu lolos, masyarakat sudah cerdas.","Ijazah palsu melenggang,  wei rakyat sudah cerdas.",2025-09-01T13:29:40Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@HarlanTanjung-n3o,Karena rektor inilah menjadi pemicu kekacauan negara yang melindungi Jokowi.,Gara gara rektor inilah pemicu kekacauan negara  yg melindungi jkw,2025-09-01T13:29:14Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@abdulsyukur-i4o,"Karena ulah Mulyono, UGM tampak tidak tertib. Membahas moral lagi.","Ulah gegara Mulyono, UGM hmmmmm ugal-ugalan. Bicara moral segala ,.... Hug",2025-09-01T13:28:26Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@LutfihDompu,"UGM tidak perlu mengeluarkan seruan moral terkait kematian demonstran jika masalah ijazah palsu Presiden Joko Widodo belum selesai, dan jangan memberikan tindakan cambuk sementara masih banyak kebohongan yang berkaitan dengan UGM.",UGM TDK perlu seruan moral atas kematian pendemo kalau ijazah palsu Jokowi belum beres dan jangan carmuk sementara org UGM banyak kebohongan,2025-09-01T13:11:45Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@ariharih4075,"Sudah, Ibu. Tidak usah banyak bicara. Lebih baik jujur terbuka untuk masalah ijazah Mulyono saja Ibu tidak mau jujur. Apa yang Ibu bicarakan? Selesaikan dulu masalah ijazah Mulyono. Integritas dan keterbukaan pengurus UGM saja tidak dipertanyakan. Takut kali pada Mulyono.","Udh Bu...gak usah bacot...lebih baik jujur terbuka, utk masalah Ijazah mulyono aja kau bu gak mau jujur...apa nya kau bicarakan...selesai kan dulu masalah Ijazah mulyono...integritas dan ke terbukaan pengurus UGM aja gak  di pertanyakan....takut kali sma mulyono...😅😅",2025-09-01T13:04:54Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@edyajha7480,"Rektor UGM, seruan moral?
Saya tertawa terbahak-bahak. Bela ijazah palsu Jokowi masih dianggap bermoral, ya? Cerminlah diri.","Rektor UGM,seruan moral ????
Saya tertawa ngakak.😂😂😂...bela ijazah palsu Jokowi masih bermoral ,???...ngaca...ngaca ..ngaca ..",2025-09-01T12:43:50Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@teguhmamojo4806,Apakah UGM masih bermoral? Bagaimana dengan ijazah palsu milik Jokowi?,"EMANG UGM masih BerMORAL ? ? 
gmana ijazah kowi yg PALSU ?",2025-09-01T12:15:50Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@rifkirs8008,Seruan moral? Hahaha. Apakah masih ada rasa bangga dengan kampus ini sekarang?,Seruan moral ????? Hahaha. Masih ada sisa ke-banggaankah dengan kampus ini sekarang?,2025-09-01T12:08:06Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@BapaksudartoSudarto,"Himbauan kepada para elit politik sebelum semua terjadi, terima kasih sebagai penasihat.",Himboan kepada elit2 politik sebelum semua terjadi  sebagai  penasehat trima kasih,2025-09-01T12:06:15Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@ahmadsyaifudinzuhri8877,Hmm...bagaimana kabar Ibu Rektor?,Hhhhmmmm...bu rektor nya gmn...?,2025-09-01T11:53:41Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@FalenTia-tf4zm,Moral Anda dulu kurang. Perbaiki.,"Moral mu dulu pr
Perbaiki.",2025-09-01T11:39:39Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@SudarDarta,Content too short or invalid.,UGM ❤️👍💪,2025-09-01T11:17:17Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@yoniaj4788,"Marwah institusi UGM tercemar oleh rektor ini, yang punya bank tetapi salah mengelola. Masuk akal jika getol membela Pinokio karena selama ini Pinokio tidak pernah lupa membalas budi untuk dijadikan relawan/ternak sukses seperti Sylvester, sehingga kebal hukum. Rektor seharusnya adalah orang yang bersih dan tidak pernah terlibat kasus hukum atau keuangan.","marwah institusi UGM acakadul oleh rektor ini yg punya bank tp salah kelola, masuk akal kl getol membela pinokio krn slma ini pinokio gk lupa balas budi u/dijadikan relawan/ternak sukses kek silpester jd kebal hukum. Rektor hrse org yg bersih gk pernah ada kasus hukum/keuangan.",2025-09-01T11:04:17Z
2025-10-05 12:18:42,seruan indonesia damai,YouTube,https://www.youtube.com/watch?v=W7F2hjbnmHk,@arisardiansyah5261,Seruan terkait ijazah palsu,Seruan izajah palsu,2025-09-01T11:02:29Z
2025-10-05 12:18:43,ajakan jaga kerukunan,YouTube,https://www.youtube.com/watch?v=kQA3wRCqAYk,@suparjookharisma742,"Om Swastiastu, semoga umat Hindu selalu damai.",Om swastyastu semoga umat Hindu slalu damai.,2020-06-16T14:59:51Z
2025-10-05 12:18:44,himbauan pasca pemilu,YouTube,https://www.youtube.com/watch?v=i85cUhyy1pg,@krubilkrubil145,Semoga perjalanan Anda lancar dan aman selalu.,Astungkare berjalan lancar dan aman selalu,2024-02-16T04:32:14Z
2025-10-05 12:18:46,diskusi kebangsaan,YouTube,https://www.youtube.com/watch?v=egdSIt4w5qo,@StepCatur,"Karena Islam pada kartu identitas dipaksakan, di desa ada orang yang awalnya tidak memeluk agama Islam tidak memahami ajaran Islam. Mereka menuliskan agama Islam agar bisa mendapatkan kartu identitas tersebut.","Karena Islam KTP paksaan, di desa orang yang awalnya tidak beragama Islam gak mengerti Islam asal agar dapat KTPnya dituliskan Islam agar dapat surat nya",2025-09-20T16:09:01Z
2025-10-05 12:18:46,diskusi kebangsaan,YouTube,https://www.youtube.com/watch?v=egdSIt4w5qo,@riniutama4208,Fanani munafik dan tidak jujur.,Fanani munafik dan botol,2025-09-15T18:07:40Z
2025-10-05 12:18:46,diskusi kebangsaan,YouTube,https://www.youtube.com/watch?v=egdSIt4w5qo,@waletmerah-o1m,"Hadir, Bang Laskar.",hadir bang Laskar🙏💖💖💖🙏,2025-09-14T23:36:15Z
2025-10-05 12:18:46,diskusi kebangsaan,YouTube,https://www.youtube.com/watch?v=egdSIt4w5qo,@JoeFandi-k8i,"Islam dahulu membantai orang-orang Jawa yang mayoritas Hindu, itu benar terjadi! Kakek buyut saya sebagai saksi mata pada zaman itu. Orang-orang Islam adalah hama sebenarnya!",Islam dulu membantai orang2 Jawa yg mayoritas Hindu itu REAL!! Kakek buyut ku saksi mata pada jaman itu !! Hama yg sesungguhnya adalah orang2 Islam!,2025-09-06T08:27:18Z
